,"stressed_first_v,_W","c_in_the_end,_W","c_in_the_beginning,_W","two_syl_open_syls,_W","three_syl_open_syls,_W","one_syl,_W",two_syl_W,"one_syl_cvc,_W","one_syl_begin_cc,_W","two_syl_begin_cc,_W","two_syl_1th_stressed,_W","three_syl_2nd_stressed,_W","two_syl_2nd_stressed,_W","three_syl_1th_stressed,_W","three_syl_cv_pattern,_W","four_syl_cv_pattern,_W","nom,_S","acc,_S","dat,_S","abl,_S","sent_simple,_S","sent_two_homogen,_S","sent_three_homogen,_S","no_predic,_S","sent_complic_soch,_S","verbs_pers,_S",parenth_S,"one_syl_end_cc,_W","two_syl_middle_cc,_W","three_syl_begin_cc,_W","three_syl_middle_cc,_W","three_syl_end_cc,_W","four_syl_cc_on_the_edge,_W","five_syl_cv_pattern,_W","adv,_W","numeral,_W","a_pro,_W","gen,_S","ins,_S","coord_conjs_num,_S","sent_complic_depend,_S","inverse,_S",s_pro_S,"three_syl_3rd_stressed,_W","three_syl_cc_on_the_edge,_W","five_syl_cc_on_the_edge,_W","rare_obsol,_W","foreign,_W","alt_conjs_num,_S",particip_clause_S,filename,text_label,cluster
32,0.09217877094972067,0.4217877094972067,0.7486033519553073,0.08659217877094973,0.11452513966480447,0.2150837988826816,0.2541899441340782,0.030726256983240226,0.05307262569832402,0.1005586592178771,0.14804469273743018,0.13687150837988826,0.10614525139664804,0.0893854748603352,0.0977653631284916,0.00558659217877095,0.78125,3.1875,0.5625,1.09375,0.0625,0.21875,0.125,0.28125,0.1875,0.125,0.0625,0.025139664804469275,0.09497206703910614,0.05027932960893855,0.12849162011173185,0.008379888268156423,0.0893854748603352,0.008379888268156423,0.22,0.002793296089385475,0.10714285714285714,0.46875,0.53125,0.5,0.15625,0.21875,0.375,0.05307262569832402,0.08659217877094973,0.025139664804469275,0.002793296089385475,0.0,0.0625,0.15625,38.txt,3,0
33,0.08980582524271845,0.3470873786407767,0.7038834951456311,0.10922330097087378,0.08980582524271845,0.18446601941747573,0.25,0.016990291262135918,0.03640776699029126,0.08737864077669902,0.14805825242718446,0.12864077669902912,0.10194174757281553,0.0825242718446602,0.09466019417475728,0.02669902912621359,0.725,2.9,0.4,1.35,0.025,0.225,0.075,0.175,0.15,0.05,0.025,0.019417475728155338,0.10436893203883496,0.029126213592233014,0.1262135922330097,0.0072815533980582535,0.06553398058252427,0.0048543689320388345,0.25,0.0,0.17105263157894735,0.575,0.4,0.35,0.1,0.4,0.3,0.043689320388349516,0.07766990291262135,0.03640776699029126,0.0,0.0,0.05,0.1,39.txt,3,0
34,0.109375,0.328125,0.703125,0.09375,0.09375,0.09375,0.265625,0.0,0.015625,0.09375,0.140625,0.078125,0.125,0.171875,0.046875,0.0,0.6363636363636364,1.0909090909090908,0.2727272727272727,1.0909090909090908,0.0,0.09090909090909093,0.18181818181818185,0.9090909090909092,0.09090909090909093,0.5454545454545454,0.09090909090909093,0.015625,0.09375,0.0625,0.171875,0.0,0.0625,0.0,0.14285714285714285,0.0,0.030303030303030307,0.3636363636363637,0.8181818181818182,0.18181818181818185,0.0,0.18181818181818185,0.09090909090909093,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,4.txt,1,2
35,0.16042780748663102,0.2700534759358289,0.6550802139037433,0.1443850267379679,0.08021390374331551,0.2192513368983957,0.2887700534759358,0.026737967914438502,0.029411764705882356,0.06684491978609626,0.18181818181818185,0.0962566844919786,0.106951871657754,0.0855614973262032,0.0481283422459893,0.029411764705882356,0.8529411764705882,2.294117647058824,0.2647058823529412,1.6176470588235294,0.08823529411764706,0.35294117647058826,0.08823529411764706,0.4411764705882353,0.14705882352941174,0.14705882352941174,0.1176470588235294,0.0053475935828877,0.1176470588235294,0.050802139037433164,0.1176470588235294,0.0053475935828877,0.08021390374331551,0.0053475935828877,0.19047619047619047,0.00267379679144385,0.1588785046728972,0.2352941176470588,0.35294117647058826,0.6176470588235294,0.2352941176470588,0.2647058823529412,0.4705882352941176,0.02406417112299465,0.09358288770053476,0.016042780748663103,0.0,0.0,0.2058823529411765,0.2352941176470588,40.txt,3,1
36,0.12461059190031153,0.3333333333333333,0.6884735202492211,0.11526479750778815,0.07165109034267912,0.19937694704049844,0.2897196261682243,0.02803738317757009,0.02180685358255452,0.09968847352024922,0.16822429906542055,0.10903426791277257,0.12149532710280375,0.09657320872274144,0.04984423676012461,0.03115264797507788,1.48,3.2,0.52,1.12,0.0,0.44,0.08,0.2,0.24,0.08,0.04,0.02803738317757009,0.12461059190031153,0.06542056074766353,0.14953271028037382,0.018691588785046728,0.06230529595015576,0.003115264797507788,0.27450980392156865,0.006230529595015576,0.0975609756097561,0.32,0.4,0.56,0.08,0.24,0.52,0.037383177570093455,0.10280373831775699,0.03115264797507788,0.0,0.0,0.24,0.0,41.txt,3,0
37,0.10423452768729642,0.3583061889250814,0.6872964169381107,0.1270358306188925,0.08143322475570032,0.21172638436482089,0.28013029315960913,0.04234527687296417,0.05537459283387622,0.058631921824104226,0.17263843648208468,0.08469055374592832,0.10749185667752444,0.08794788273615635,0.06840390879478828,0.02280130293159609,0.9545454545454546,3.3181818181818183,0.5909090909090909,1.0,0.045454545454545456,0.2272727272727273,0.18181818181818185,0.09090909090909093,0.2727272727272727,0.18181818181818185,0.045454545454545456,0.026058631921824102,0.1237785016286645,0.03908794788273615,0.08794788273615635,0.02280130293159609,0.05537459283387622,0.009771986970684038,0.3559322033898305,0.009771986970684038,0.07,0.3636363636363637,0.7272727272727273,0.6363636363636364,0.13636363636363635,0.5,0.6818181818181818,0.02931596091205212,0.06514657980456026,0.035830618892508145,0.0,0.0,0.09090909090909093,0.09090909090909093,42.txt,3,0
38,0.1541501976284585,0.3636363636363637,0.6561264822134387,0.13043478260869565,0.08300395256916998,0.22529644268774704,0.2964426877470356,0.05928853754940711,0.01976284584980237,0.05533596837944664,0.2134387351778656,0.11067193675889328,0.08300395256916998,0.05928853754940711,0.05928853754940711,0.003952569169960474,0.5789473684210527,3.5789473684210527,0.21052631578947367,1.7368421052631582,0.0,0.631578947368421,0.0,0.3157894736842105,0.3157894736842105,0.6842105263157895,0.10526315789473684,0.023715415019762844,0.09486166007905138,0.03952569169960474,0.13043478260869565,0.031620553359683785,0.02766798418972332,0.003952569169960474,0.28125,0.007905138339920948,0.11458333333333333,0.6842105263157895,0.631578947368421,0.7368421052631579,0.10526315789473684,0.2631578947368421,0.4736842105263158,0.05138339920948617,0.09881422924901186,0.05533596837944664,0.0,0.0,0.2631578947368421,0.05263157894736842,43.txt,3,0
39,0.1072961373390558,0.30472103004291845,0.6995708154506438,0.16738197424892706,0.09871244635193133,0.1802575107296137,0.3433476394849785,0.06008583690987125,0.030042918454935626,0.09871244635193133,0.2017167381974249,0.0944206008583691,0.14163090128755365,0.07725321888412018,0.04721030042918455,0.017167381974248927,0.5294117647058824,3.7647058823529416,0.17647058823529413,1.7058823529411764,0.0,0.4705882352941176,0.1176470588235294,0.29411764705882354,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.017167381974248927,0.12017167381974247,0.05150214592274678,0.13304721030042918,0.012875536480686695,0.03862660944206009,0.004291845493562232,0.9130434782608696,0.0,0.12941176470588234,1.0,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.4117647058823529,0.2352941176470588,0.05150214592274678,0.07725321888412018,0.02145922746781116,0.0,0.0,0.1176470588235294,0.0,44.txt,3,0
40,0.10365853658536583,0.3018292682926829,0.7408536585365854,0.17073170731707318,0.04878048780487805,0.2347560975609756,0.38414634146341453,0.027439024390243903,0.06097560975609756,0.08536585365853659,0.2225609756097561,0.08841463414634146,0.16158536585365854,0.04878048780487805,0.03658536585365853,0.009146341463414634,0.84,3.28,0.32,1.4,0.0,0.28,0.12,0.24,0.28,0.84,0.12,0.03353658536585366,0.17682926829268292,0.03048780487804878,0.10365853658536583,0.003048780487804878,0.042682926829268296,0.0,0.3488372093023256,0.009146341463414634,0.07207207207207207,0.84,0.24,0.4,0.4,0.48,0.6,0.021341463414634148,0.06097560975609756,0.027439024390243903,0.0,0.0,0.32,0.16,45.txt,4,0
41,0.1271551724137931,0.4094827586206897,0.7693965517241379,0.13793103448275862,0.07327586206896551,0.2974137931034483,0.3275862068965517,0.05172413793103448,0.05387931034482758,0.07974137931034482,0.20905172413793105,0.09267241379310344,0.11853448275862068,0.0668103448275862,0.06465517241379311,0.00646551724137931,0.8048780487804879,3.2195121951219514,0.3170731707317073,0.8292682926829268,0.07317073170731707,0.24390243902439024,0.14634146341463414,0.36585365853658536,0.14634146341463414,0.8780487804878049,0.07317073170731707,0.017241379310344827,0.11853448275862068,0.05603448275862069,0.10775862068965517,0.008620689655172414,0.04310344827586207,0.0,0.5151515151515151,0.0,0.16,0.2195121951219512,0.4390243902439024,0.4634146341463415,0.24390243902439024,0.36585365853658536,0.7804878048780488,0.04310344827586207,0.06896551724137931,0.02155172413793104,0.0,0.0,0.3170731707317073,0.04878048780487805,46.txt,4,0
42,0.1097560975609756,0.3484320557491289,0.7229965156794426,0.12369337979094075,0.08362369337979095,0.25609756097560976,0.3153310104529617,0.05749128919860628,0.055749128919860634,0.06968641114982578,0.17770034843205576,0.10627177700348432,0.13763066202090593,0.08188153310104529,0.06097560975609756,0.010452961672473868,0.9824561403508772,1.9649122807017545,0.2456140350877193,1.1403508771929824,0.03508771929824561,0.2807017543859649,0.07017543859649122,0.3157894736842105,0.14035087719298245,1.0,0.08771929824561403,0.010452961672473868,0.1445993031358885,0.03658536585365853,0.1254355400696864,0.003484320557491289,0.047038327526132406,0.0017421602787456446,0.3764705882352941,0.013937282229965157,0.08947368421052633,0.43859649122807015,0.42105263157894735,0.5087719298245614,0.2280701754385965,0.2456140350877193,0.3859649122807017,0.027874564459930317,0.09059233449477352,0.0156794425087108,0.0,0.0,0.15789473684210525,0.05263157894736842,47.txt,4,1
43,0.13877551020408166,0.33877551020408164,0.7142857142857143,0.10612244897959183,0.048979591836734684,0.23265306122448975,0.2816326530612245,0.0326530612244898,0.04489795918367346,0.11428571428571427,0.17142857142857146,0.08979591836734692,0.11020408163265306,0.1510204081632653,0.048979591836734684,0.004081632653061225,0.9166666666666666,2.5416666666666665,0.2916666666666667,1.0833333333333333,0.04166666666666666,0.20833333333333331,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.7083333333333334,0.08333333333333333,0.012244897959183671,0.11020408163265306,0.08979591836734692,0.19183673469387755,0.0163265306122449,0.036734693877551024,0.0,0.38461538461538464,0.0,0.2023809523809524,0.5,0.375,0.375,0.20833333333333331,0.2916666666666667,0.4166666666666667,0.028571428571428567,0.13877551020408166,0.012244897959183671,0.0,0.0,0.25,0.04166666666666666,48.txt,4,1
44,0.12953367875647667,0.3920552677029361,0.7167530224525043,0.10535405872193436,0.055267702936096716,0.24870466321243526,0.21070811744386875,0.03626943005181347,0.055267702936096716,0.062176165803108814,0.10362694300518134,0.10362694300518134,0.1070811744386874,0.05872193436960276,0.04835924006908463,0.04317789291882556,2.071428571428572,5.857142857142858,0.8214285714285714,3.1785714285714284,0.0,0.25,0.25,0.14285714285714285,0.25,0.6428571428571429,0.03571428571428571,0.017271157167530225,0.0690846286701209,0.055267702936096716,0.11398963730569947,0.0017271157167530224,0.07599309153713299,0.0017271157167530224,0.1935483870967742,0.0034542314335060447,0.1483050847457627,0.9642857142857144,0.8214285714285714,1.4642857142857142,0.4642857142857143,0.2857142857142857,0.6785714285714286,0.03281519861830743,0.07772020725388601,0.04145077720207254,0.0,0.0,0.07142857142857142,0.25,49.txt,4,3
45,0.0925925925925926,0.3611111111111111,0.6666666666666666,0.12037037037037035,0.07407407407407407,0.17592592592592593,0.2777777777777778,0.04629629629629629,0.027777777777777776,0.0925925925925926,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.04629629629629629,0.027777777777777776,0.018518518518518517,0.625,1.375,0.0625,1.125,0.0,0.3125,0.0,0.75,0.0,0.8125,0.0625,0.009259259259259259,0.10185185185185183,0.027777777777777776,0.06481481481481481,0.0,0.08333333333333333,0.0,0.21428571428571427,0.009259259259259259,0.02,0.5,0.4375,0.0625,0.0,0.125,0.25,0.04629629629629629,0.027777777777777776,0.018518518518518517,0.0,0.0,0.0,0.0,5.txt,1,2
46,0.10131332082551596,0.3208255159474672,0.7148217636022514,0.11069418386491556,0.10318949343339588,0.1951219512195122,0.2401500938086304,0.03377110694183865,0.0375234521575985,0.0525328330206379,0.13696060037523453,0.1125703564727955,0.10318949343339588,0.07879924953095685,0.050656660412757966,0.013133208255159477,1.3333333333333333,3.641025641025641,0.20512820512820512,1.8205128205128205,0.0,0.28205128205128205,0.02564102564102564,0.1282051282051282,0.2307692307692308,0.4871794871794872,0.02564102564102564,0.01876172607879925,0.0900562851782364,0.04878048780487805,0.1294559099437148,0.00375234521575985,0.0900562851782364,0.001876172607879925,0.44,0.005628517823639775,0.17346938775510204,0.9743589743589745,0.20512820512820512,0.5641025641025641,0.28205128205128205,0.4358974358974359,0.41025641025641024,0.04690431519699812,0.0900562851782364,0.035647279549718566,0.0,0.0,0.07692307692307693,0.07692307692307693,50.txt,4,0
47,0.09620991253644316,0.3994169096209913,0.7201166180758017,0.11370262390670552,0.05247813411078717,0.21865889212827988,0.2536443148688047,0.03206997084548105,0.04956268221574344,0.07871720116618076,0.1457725947521866,0.11661807580174928,0.10787172011661808,0.0641399416909621,0.05247813411078717,0.01457725947521866,1.4137931034482758,2.7586206896551726,0.5862068965517241,1.1034482758620692,0.0,0.3103448275862069,0.13793103448275862,0.10344827586206896,0.27586206896551724,0.06896551724137931,0.0,0.011661807580174929,0.08746355685131195,0.04956268221574344,0.15160349854227406,0.02915451895043732,0.08163265306122447,0.011661807580174929,0.12962962962962962,0.002915451895043732,0.05194805194805195,0.4137931034482759,0.9655172413793104,0.5172413793103449,0.13793103448275862,0.13793103448275862,0.27586206896551724,0.055393586005830914,0.09329446064139943,0.03206997084548105,0.0,0.0,0.3103448275862069,0.10344827586206896,51.txt,4,0
48,0.11982570806100218,0.3289760348583878,0.6644880174291941,0.16993464052287582,0.07625272331154684,0.22004357298474944,0.289760348583878,0.0392156862745098,0.032679738562091505,0.06100217864923747,0.16122004357298475,0.09803921568627452,0.12854030501089325,0.0457516339869281,0.054466230936819175,0.026143790849673203,0.8918918918918919,2.783783783783784,0.3783783783783784,1.8378378378378382,0.0,0.2972972972972973,0.13513513513513514,0.08108108108108109,0.2432432432432433,0.32432432432432434,0.054054054054054064,0.008714596949891068,0.07625272331154684,0.034858387799564274,0.08932461873638345,0.013071895424836602,0.08496732026143791,0.002178649237472767,0.19318181818181815,0.0,0.2708333333333333,0.3783783783783784,0.5135135135135135,0.5675675675675675,0.2972972972972973,0.2432432432432433,0.8648648648648649,0.054466230936819175,0.06100217864923747,0.02178649237472767,0.0,0.0,0.10810810810810813,0.16216216216216214,52.txt,4,0
49,0.12570781426953567,0.3544733861834655,0.7395243488108721,0.15175537938844846,0.09739524348810873,0.2253680634201585,0.3204983012457531,0.04756511891279728,0.04190260475651189,0.08380520951302378,0.18459796149490373,0.1132502831257078,0.13590033975084936,0.07021517553793885,0.06455266138165346,0.02038505096262741,1.3380281690140845,2.9295774647887325,0.39436619718309857,1.352112676056338,0.0,0.29577464788732394,0.07042253521126761,0.18309859154929575,0.2535211267605634,0.8450704225352113,0.0,0.02265005662514156,0.09739524348810873,0.039637599093997736,0.13816534541336353,0.01245753114382786,0.035107587768969425,0.0011325028312570782,0.2773109243697479,0.01132502831257078,0.2023809523809524,0.8028169014084507,0.5070422535211268,0.5774647887323944,0.39436619718309857,0.3380281690140845,0.38028169014084506,0.05662514156285391,0.08154020385050963,0.019252548131370333,0.0,0.0,0.2112676056338028,0.028169014084507043,53.txt,4,0
50,0.097682119205298,0.3658940397350993,0.7135761589403974,0.13410596026490065,0.07119205298013245,0.1937086092715232,0.29304635761589404,0.031456953642384114,0.03642384105960265,0.05629139072847682,0.1672185430463576,0.12748344370860928,0.12582781456953646,0.05960264900662252,0.052980132450331126,0.02152317880794702,1.90625,3.9375,0.78125,2.34375,0.0,0.21875,0.21875,0.25,0.28125,0.78125,0.03125,0.019867549668874173,0.12748344370860928,0.052980132450331126,0.1390728476821192,0.023178807947019868,0.07615894039735101,0.0016556291390728475,0.3146067415730337,0.016556291390728478,0.1262135922330097,0.71875,0.84375,0.5625,0.53125,0.375,0.75,0.04304635761589404,0.09437086092715233,0.023178807947019868,0.0,0.0,0.25,0.15625,54.txt,4,0
51,0.05194805194805195,0.35064935064935066,0.7662337662337663,0.14285714285714285,0.06493506493506493,0.16883116883116886,0.3896103896103896,0.025974025974025976,0.05194805194805195,0.1038961038961039,0.23376623376623376,0.1038961038961039,0.15584415584415584,0.03896103896103896,0.05194805194805195,0.0,0.6666666666666666,0.8333333333333334,0.25,0.5833333333333334,0.0,0.16666666666666666,0.08333333333333333,0.9166666666666666,0.0,0.5833333333333334,0.0,0.0,0.09090909090909093,0.012987012987012988,0.07792207792207792,0.012987012987012988,0.09090909090909093,0.0,0.375,0.0,0.028571428571428567,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.25,0.4166666666666667,0.25,0.012987012987012988,0.05194805194805195,0.012987012987012988,0.0,0.0,0.0,0.0,6.txt,1,2
52,0.0847457627118644,0.3728813559322034,0.7203389830508474,0.11016949152542373,0.1271186440677966,0.1440677966101695,0.2457627118644068,0.00847457627118644,0.0423728813559322,0.0423728813559322,0.17796610169491525,0.1016949152542373,0.06779661016949153,0.11864406779661014,0.11864406779661014,0.00847457627118644,1.1428571428571428,1.7857142857142858,0.7142857142857143,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.0,0.0,0.06779661016949153,0.06779661016949153,0.1016949152542373,0.01694915254237288,0.06779661016949153,0.0,0.2,0.0,0.04166666666666666,0.42857142857142855,0.42857142857142855,0.5,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.06779661016949153,0.059322033898305086,0.025423728813559324,0.0,0.0,0.0,0.0,7.txt,1,2
53,0.1,0.37,0.72,0.11,0.06,0.18,0.29,0.04,0.02,0.12,0.18,0.06,0.11,0.1,0.11,0.02,0.6666666666666666,1.3333333333333333,0.25,1.4166666666666667,0.08333333333333333,0.25,0.08333333333333333,0.8333333333333334,0.25,0.75,0.0,0.01,0.09,0.02,0.08,0.0,0.05,0.0,0.3,0.01,0.04878048780487805,0.6666666666666666,0.5,0.25,0.0,0.25,0.25,0.04,0.07,0.01,0.0,0.0,0.0,0.08333333333333333,8.txt,1,2
54,0.147239263803681,0.3067484662576687,0.7177914110429447,0.12269938650306747,0.049079754601227,0.2822085889570552,0.24539877300613494,0.05521472392638037,0.04294478527607362,0.05521472392638037,0.1901840490797546,0.0920245398773006,0.05521472392638037,0.049079754601227,0.03680981595092025,0.018404907975460124,1.0714285714285714,3.071428571428572,0.2857142857142857,1.2142857142857142,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.03680981595092025,0.07975460122699386,0.018404907975460124,0.0920245398773006,0.006134969325153374,0.06748466257668713,0.018404907975460124,0.3043478260869565,0.006134969325153374,0.12903225806451613,0.21428571428571427,0.42857142857142855,0.9285714285714286,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.012269938650306749,0.0736196319018405,0.061349693251533735,0.0,0.0,0.21428571428571427,0.07142857142857142,9.txt,1,0
